datetime,x,y
20200127 16:11,121.1038,24.5850
20200127 16:12,121.1090,24.5964
20200127 16:12,121.1041,24.5819
20200127 16:12,121.1008,24.5874
20200127 16:12,121.1041,24.5819
20200127 16:12,121.1090,24.5964
20200127 16:19,121.1078,24.5978
20200127 16:20,121.1007,24.5845
20200127 16:20,121.1039,24.5795
20200127 16:21,121.0949,24.6024
20200127 16:22,121.1034,24.5791
20200127 16:26,121.0949,24.6027
20200127 16:27,121.0935,24.6016
20200127 16:27,121.0939,24.5999
20200127 16:27,121.1018,24.5968
20200127 16:27,121.1078,24.5978
20200127 16:27,121.0941,24.6026
20200127 16:27,121.1018,24.5968
20200127 16:28,121.0943,24.6017
20200127 16:30,121.2058,24.8281
20200127 16:30,121.1222,24.6801
20200127 16:30,121.1765,24.6669
20200127 16:30,121.1027,24.5969
20200127 16:30,121.1765,24.6669
20200127 16:30,121.1078,24.5978
20200127 16:30,121.1765,24.6669
20200127 16:30,121.1078,24.5978
20200127 16:30,121.1222,24.6801
20200127 16:30,121.1222,24.6603
20200127 16:30,121.1765,24.6669
20200127 16:30,121.1222,24.6801
20200127 16:30,121.1032,24.5974
20200127 16:30,121.1782,24.6673
20200127 16:30,121.1222,24.6603
20200127 16:30,121.1277,24.6765
20200127 16:31,121.1668,24.6699
20200127 16:31,121.1277,24.6765
20200127 16:31,121.1834,24.7854
20200127 16:31,121.1277,24.6765
20200127 16:31,121.1598,24.6705
20200127 16:31,121.1277,24.6765
20200127 16:31,121.1598,24.6705
20200127 16:31,121.1834,24.7854
20200127 16:31,121.1803,24.7873
20200127 16:31,121.1668,24.6699
20200127 16:31,121.1277,24.6765
20200127 16:32,121.1691,24.6695
20200127 16:33,121.1639,24.7443
20200127 16:33,121.1676,24.6690
20200127 16:33,121.1770,24.6670
20200127 16:33,121.1676,24.6690
20200127 16:33,121.1637,24.7443
20200127 16:33,121.1676,24.6690
20200127 16:33,121.1222,24.6801
20200127 16:35,121.1218,24.6611
20200127 16:35,121.1332,24.6665
20200127 16:37,121.0947,24.5998
20200127 16:37,121.1034,24.5791
20200127 16:37,121.1078,24.5978
20200127 16:37,121.1039,24.5795
20200127 16:37,121.0952,24.5976
20200127 16:37,121.1078,24.5978
20200127 16:38,121.0982,24.5895
20200127 16:40,121.0509,24.6243
20200127 16:40,121.1086,24.5971
20200127 16:40,121.0504,24.6233
20200127 16:40,121.1079,24.5975
20200127 16:46,121.0949,24.5991
20200127 16:46,121.1085,24.5972
20200127 16:46,121.0949,24.5991
20200127 16:46,121.1078,24.5976
20200127 16:46,121.1028,24.5969
20200127 16:46,121.1078,24.5978
20200127 16:51,121.1018,24.5968
20200127 16:52,121.0546,24.6178
20200127 16:53,121.0504,24.6233
20200127 16:53,121.0988,24.5966
20200127 16:53,121.0504,24.6233
20200127 16:54,121.1078,24.5978
20200127 17:01,121.0913,24.5964
20200127 17:16,121.0535,24.6195
20200127 17:16,121.0505,24.6235
20200127 17:17,121.1084,24.5972
20200127 17:17,121.0960,24.5965
20200127 17:17,121.1085,24.5972
20200127 17:27,121.0951,24.5980
20200127 17:27,121.1078,24.5978
20200127 17:27,121.1028,24.5969
20200127 17:27,121.1086,24.5971
20200127 17:27,121.0949,24.5989
20200127 17:27,121.1028,24.5969
20200127 17:27,121.1078,24.5978
20200127 17:29,121.1274,24.6761
20200127 17:29,121.1449,24.6458
20200127 17:29,121.1442,24.6502
20200127 17:30,121.1765,24.8660
20200127 17:30,121.1119,24.6845
20200127 17:30,121.1765,24.8660
20200127 17:30,121.1051,24.6852
20200127 17:30,121.1765,24.8660
20200127 17:30,121.1117,24.6845
20200127 17:30,121.1765,24.8660
20200127 17:30,121.1757,24.8685
20200127 17:31,121.1182,24.6012
20200127 17:31,121.1274,24.6760
20200127 17:31,121.1182,24.6012
20200127 17:31,121.1277,24.6765
20200127 17:31,121.1051,24.6852
20200127 17:31,121.1274,24.6757
20200127 17:32,121.1182,24.6012
20200127 17:47,121.1078,24.5978
20200127 17:47,121.1182,24.6012
20200127 17:48,121.1078,24.5978
20200127 17:54,121.1450,24.6373
20200127 17:54,121.1278,24.6765
20200127 17:54,121.1450,24.6373
20200127 17:57,121.1711,24.7513
20200127 17:57,121.1639,24.7443
20200127 17:57,121.1715,24.7524
20200127 17:57,121.1639,24.7443
20200127 17:58,121.1666,24.6699
20200127 17:58,121.1491,24.6693
20200127 17:58,121.1765,24.8660
20200127 17:58,121.1432,24.6559
20200127 17:58,121.1765,24.8660
20200127 17:58,121.1666,24.6699
20200127 17:58,121.1442,24.6502
20200127 17:59,121.1078,24.5978
20200127 18:00,121.1039,24.5795
20200127 18:04,121.1086,24.5971
20200127 18:04,121.1039,24.5795
20200127 18:04,121.1086,24.5971
20200127 18:04,121.1039,24.5795
20200127 18:04,121.0992,24.5874
20200127 18:04,121.1039,24.5795
20200127 18:05,121.1085,24.5972
20200127 18:06,121.1034,24.5791
20200127 18:19,121.1069,24.5749
20200127 18:19,121.1034,24.5790
20200127 18:21,121.1069,24.5749
20200127 18:34,121.1631,24.7441
20200127 18:34,121.1218,24.6611
20200127 18:34,121.1581,24.6706
20200127 18:34,121.1071,24.5749
20200127 18:34,121.1212,24.6619
20200127 18:34,121.1581,24.6706
20200127 18:34,121.1215,24.6616
20200127 18:34,121.1631,24.7441
20200127 18:34,121.1581,24.6706
20200127 18:34,121.1212,24.6619
20200127 18:34,121.1071,24.5749
20200127 18:35,121.1220,24.6608
20200127 18:35,121.1644,24.6702
20200127 18:35,121.1220,24.6608
20200127 18:37,121.0974,24.6321
20200127 18:38,121.0966,24.6299
20200127 18:41,121.1218,24.6611
20200127 18:41,121.0964,24.6295
20200127 18:41,121.0970,24.6311
20200127 18:41,121.1222,24.6603
20200127 18:42,121.1639,24.7443
20200127 18:42,121.1765,24.6669
20200127 18:42,121.1639,24.7443
20200127 18:42,121.1765,24.6669
20200127 18:42,121.1676,24.6698
20200127 18:43,121.1222,24.6603
20200127 18:43,121.1340,24.6658
20200127 18:44,121.0938,24.6182
20200127 18:44,121.0953,24.6258
20200127 18:44,121.0938,24.6182
20200127 18:44,121.0948,24.6238
20200127 18:45,121.0943,24.6223
20200127 18:45,121.0939,24.6038
20200127 18:46,121.0946,24.6003
20200127 18:46,121.0941,24.6025
20200127 18:48,121.1078,24.5978
20200127 19:04,121.0946,24.6004
20200127 19:04,121.0942,24.6022
20200127 19:04,121.0945,24.6005
20200127 19:04,121.0942,24.6022
20200127 19:05,121.1084,24.5972
20200127 19:06,121.1833,24.7854
20200127 19:06,121.1107,24.6848
20200127 19:06,121.1715,24.7524
20200127 19:06,121.1639,24.7443
20200127 19:06,121.1442,24.6502
20200127 19:06,121.1767,24.7772
20200127 19:06,121.1715,24.7524
20200127 19:06,121.1815,24.7872
20200127 19:06,121.1442,24.6502
20200127 19:06,121.1450,24.6373
20200127 19:06,121.1107,24.6848
20200127 19:06,121.1420,24.6232
20200127 19:06,121.1107,24.6848
20200127 19:06,121.1173,24.6825
20200127 19:06,121.1450,24.6373
20200127 19:06,121.1085,24.5979
20200127 19:06,121.1450,24.6373
20200127 19:06,121.1225,24.6800
20200127 19:06,121.1450,24.6373
20200127 19:06,121.1085,24.5979
20200127 19:06,121.1390,24.6178
20200127 19:06,121.1833,24.7854
20200127 19:06,121.1173,24.6825
20200127 19:07,121.1200,24.6805
20200127 19:17,121.0804,24.6201
20200127 19:44,121.0842,24.5979
20200127 19:44,121.0804,24.6201
20200127 19:45,121.0842,24.5979
20200127 20:00,121.1168,24.5998
20200127 20:00,121.0842,24.5979
20200127 20:01,121.1168,24.5998
20200127 20:04,121.0771,24.5992
20200127 20:20,121.1086,24.5971
20200127 20:20,121.0771,24.5992
20200127 20:21,121.1008,24.5844
20200127 20:21,121.0992,24.5873
20200127 20:21,121.1011,24.5838
20200127 20:21,121.0992,24.5873
20200127 20:22,121.1012,24.5837
20200127 20:23,121.1086,24.5971
20200127 20:23,121.0992,24.5874
20200127 20:23,121.1078,24.5978
20200127 20:40,121.0532,24.6199
20200127 20:40,121.1078,24.5978
20200127 20:41,121.0507,24.6242
20200127 20:42,121.0977,24.5965
20200127 20:43,121.1319,24.6730
20200127 20:49,121.1078,24.5978
20200127 20:50,121.1277,24.6765
20200127 20:50,121.1433,24.6561
20200127 20:50,121.1608,24.7350
20200127 20:51,121.1433,24.6561
20200127 20:59,121.1082,24.5976
20200127 20:59,121.1319,24.6730
20200127 20:59,121.1082,24.5976
20200127 21:04,121.0868,24.5970
20200127 21:06,121.1082,24.5976
20200127 21:14,121.1105,24.5980
20200127 21:16,121.0869,24.5969
20200127 21:21,121.1105,24.5980
20200127 21:30,121.1212,24.6019
20200127 21:30,121.1105,24.5980
20200127 21:30,121.1212,24.6019
20200127 21:46,121.1084,24.5972
20200127 21:54,121.0992,24.5874
20200127 21:54,121.1005,24.5862
20200127 21:54,121.0992,24.5874
20200127 21:54,121.1084,24.5972
20200127 21:54,121.0992,24.5874
20200127 21:54,121.1010,24.5840
20200127 21:54,121.1000,24.5874
20200127 21:55,121.1078,24.5978
20200127 22:01,121.0990,24.5958
20200127 22:04,121.1066,24.5969
20200127 22:06,121.0990,24.5958
20200127 22:17,121.1067,24.5970
20200127 22:17,121.0990,24.5958
20200127 22:18,121.1067,24.5970
20200127 22:20,121.0948,24.5957
20200127 22:20,121.1067,24.5970
20200127 22:21,121.0948,24.5957
20200127 22:39,121.1269,24.6059
20200127 22:56,121.1243,24.6046
20200127 23:12,121.1045,24.5971
20200127 23:27,121.0987,24.5961
20200127 23:43,121.0876,24.5966
20200127 23:59,121.0858,24.5973
20200128 00:15,121.0820,24.5979
20200128 00:15,121.0858,24.5973
20200128 00:18,121.0820,24.5979
20200128 00:54,121.0882,24.5968
20200128 01:12,121.1010,24.5963
20200128 01:33,121.0991,24.5965
20200128 01:55,121.0752,24.6004
20200128 02:16,121.0705,24.6031
20200128 02:33,121.0724,24.6017
20200128 02:57,121.0820,24.5980
20200128 03:14,121.0926,24.5966
20200128 03:30,121.1009,24.5966
20200128 03:46,121.1054,24.5968
20200128 03:46,121.1009,24.5966
20200128 03:47,121.1054,24.5968
20200128 04:03,121.0828,24.5981
20200128 04:27,121.0849,24.5973
20200128 04:44,121.1042,24.5965
20200128 05:01,121.1067,24.5975
20200128 05:22,121.1034,24.5968
20200128 05:53,121.0993,24.5966
20200128 06:13,121.1209,24.6025
20200128 06:30,121.0970,24.5964
20200128 06:48,121.1085,24.5972
20200128 07:00,121.1029,24.5969
20200128 07:00,121.1078,24.5978
20200128 07:00,121.0949,24.5990
20200128 07:00,121.1078,24.5978
20200128 07:05,121.1442,24.6502
20200128 07:05,121.1231,24.6796
20200128 07:05,121.1092,24.5981
20200128 07:05,121.1150,24.5999
20200128 07:05,121.1442,24.6502
20200128 07:05,121.1631,24.7441
20200128 07:05,121.1232,24.6795
20200128 07:05,121.1277,24.6765
20200128 07:05,121.1631,24.7441
20200128 07:05,121.1231,24.6796
20200128 07:05,121.1277,24.6765
20200128 07:05,121.1631,24.7441
20200128 07:05,121.1219,24.6803
20200128 07:05,121.1641,24.7444
20200128 07:05,121.1232,24.6796
20200128 07:05,121.1092,24.5981
20200128 07:05,121.1637,24.7443
20200128 07:06,121.1446,24.6695
20200128 07:06,121.1029,24.5964
20200128 07:06,121.1639,24.7443
20200128 07:06,121.1083,24.5973
20200128 07:06,121.1029,24.5964
20200128 07:06,121.1631,24.7441
20200128 07:06,121.1222,24.6603
20200128 07:06,121.0937,24.6051
20200128 07:06,121.1639,24.7443
20200128 07:06,121.1446,24.6695
20200128 07:06,121.0945,24.6005
20200128 07:06,121.1639,24.7443
20200128 07:06,121.0937,24.6051
20200128 07:06,121.1639,24.7443
20200128 07:07,121.1088,24.5969
20200128 07:19,121.1215,24.6026
20200128 07:35,121.0998,24.5964
20200128 07:50,121.1084,24.5972
20200128 07:53,121.0991,24.5874
20200128 07:55,121.1084,24.5972
20200128 07:56,121.1589,24.6697
20200128 07:56,121.1631,24.7441
20200128 07:56,121.1655,24.6701
20200128 07:56,121.1631,24.7441
20200128 08:00,121.1283,24.6645
20200128 08:00,121.0944,24.6009
20200128 08:00,121.0938,24.6183
20200128 08:00,121.1218,24.6611
20200128 08:01,121.1081,24.5974
20200128 08:02,121.1038,24.5795
20200128 08:02,121.0994,24.5869
20200128 08:02,121.1034,24.5791
20200128 08:12,121.0948,24.5992
20200128 08:12,121.1038,24.5795
20200128 08:13,121.1078,24.5976
20200128 08:15,121.1005,24.5849
20200128 08:15,121.1039,24.5795
20200128 08:22,121.0992,24.5872
20200128 08:22,121.1039,24.5795
20200128 08:22,121.1086,24.5971
20200128 08:23,121.1039,24.5795
20200128 08:23,121.0993,24.5871
20200128 08:23,121.1084,24.5972
20200128 08:23,121.0993,24.5871
20200128 08:23,121.1092,24.5981
20200128 08:24,121.1716,24.6682
20200128 08:24,121.1271,24.6630
20200128 08:24,121.1697,24.6694
20200128 08:24,121.1834,24.7854
20200128 08:24,121.1803,24.7873
20200128 08:24,121.1716,24.6682
20200128 08:24,121.1701,24.6690
20200128 08:24,121.1716,24.6682
20200128 08:25,121.1688,24.6696
20200128 08:26,121.1222,24.6603
20200128 08:29,121.1006,24.5967
20200128 08:29,121.1655,24.6701
20200128 08:29,121.1078,24.5978
20200128 08:29,121.2058,24.8281
20200128 08:29,121.1078,24.5978
20200128 08:29,121.1351,24.6662
20200128 08:29,121.1765,24.6669
20200128 08:29,121.2059,24.8281
20200128 08:29,121.1720,24.6689
20200128 08:29,121.1079,24.5975
20200128 08:29,121.1765,24.6669
20200128 08:29,121.2058,24.8282
20200128 08:29,121.1765,24.6669
20200128 08:29,121.1708,24.6692
20200128 08:29,121.1078,24.5978
20200128 08:29,121.1708,24.6692
20200128 08:29,121.1765,24.6669
20200128 08:30,121.0943,24.6017
20200128 08:30,121.0946,24.6001
20200128 08:30,121.0943,24.6016
20200128 08:31,121.1034,24.5791
20200128 08:34,121.0941,24.6026
20200128 08:34,121.0945,24.6006
20200128 08:34,121.0941,24.6026
20200128 08:34,121.0945,24.6007
20200128 08:35,121.1078,24.5978
20200128 08:35,121.1091,24.5988
20200128 08:36,121.1078,24.5978
20200128 08:38,121.0974,24.5958
20200128 08:38,121.1092,24.5981
20200128 08:38,121.0974,24.5958
20200128 08:51,121.1050,24.6072
20200128 08:53,121.0974,24.5958
20200128 08:53,121.1078,24.5978
20200128 08:53,121.0974,24.5958
20200128 08:53,121.1078,24.5978
20200128 08:54,121.0951,24.5980
20200128 08:54,121.1084,24.5972
20200128 08:54,121.0951,24.5980
20200128 08:55,121.1084,24.5972
20200128 08:58,121.0984,24.5963
20200128 09:04,121.1078,24.5978
20200128 09:05,121.0509,24.6243
20200128 09:05,121.1078,24.5978
20200128 09:05,121.0504,24.6233
20200128 09:06,121.1078,24.5978
20200128 09:07,121.0983,24.5963
20200128 09:07,121.1092,24.5981
20200128 09:07,121.0983,24.5963
20200128 09:15,121.1274,24.6759
20200128 09:15,121.0984,24.5964
20200128 09:15,121.1270,24.6756
20200128 09:16,121.1285,24.6768
20200128 09:16,121.1639,24.7443
20200128 09:17,121.1274,24.6758
20200128 09:18,121.1450,24.6373
20200128 09:19,121.1092,24.5981
20200128 09:20,121.1050,24.6072
20200128 09:26,121.1085,24.5979
20200128 09:30,121.0504,24.6233
20200128 09:30,121.1078,24.5978
20200128 09:30,121.0509,24.6243
20200128 09:30,121.1078,24.5978
20200128 09:30,121.0504,24.6233
20200128 09:32,121.1028,24.6043
20200128 09:33,121.0942,24.6021
20200128 09:33,121.1078,24.5978
20200128 09:33,121.0944,24.6009
20200128 09:33,121.1078,24.5978
20200128 09:36,121.0509,24.6243
20200128 09:37,121.1078,24.5978
20200128 09:38,121.1034,24.5791
20200128 09:38,121.1079,24.5975
20200128 09:38,121.0991,24.5875
20200128 09:38,121.1084,24.5972
20200128 09:38,121.1006,24.5825
20200128 09:38,121.1079,24.5975
20200128 09:38,121.1006,24.5825
20200128 09:38,121.1084,24.5972
20200128 09:38,121.1006,24.5825
20200128 09:38,121.1036,24.5962
20200128 09:39,121.1009,24.5842
20200128 09:39,121.1039,24.5795
20200128 09:40,121.1005,24.5861
20200128 09:40,121.1086,24.5971
20200128 09:40,121.0998,24.5877
20200128 09:40,121.1084,24.5972
20200128 09:41,121.1034,24.5957
20200128 09:41,121.0982,24.5876
20200128 09:41,121.1083,24.5973
20200128 09:41,121.1036,24.5951
20200128 09:41,121.1083,24.5973
20200128 09:41,121.1042,24.5953
20200128 09:41,121.1083,24.5973
20200128 09:41,121.0991,24.5875
20200128 09:41,121.1089,24.5968
20200128 09:42,121.1031,24.5779
20200128 09:42,121.0986,24.5852
20200128 09:42,121.1031,24.5779
20200128 09:42,121.0986,24.5852
20200128 09:42,121.1031,24.5779
20200128 09:43,121.1011,24.5841
20200128 09:43,121.1032,24.5780
20200128 09:43,121.1083,24.5950
20200128 09:43,121.1075,24.5916
20200128 09:43,121.1087,24.5925
20200128 09:43,121.1083,24.5950
20200128 09:43,121.1075,24.5916
20200128 09:43,121.1004,24.5851
20200128 09:43,121.1033,24.5786
20200128 09:43,121.1087,24.5925
20200128 09:43,121.1011,24.5841
20200128 09:44,121.1075,24.5894
20200128 09:44,121.1006,24.5887
20200128 09:44,121.1079,24.5900
20200128 09:44,121.0992,24.5737
20200128 09:44,121.1006,24.5887
20200128 09:44,121.0996,24.5736
20200128 09:44,121.1006,24.5887
20200128 09:44,121.0991,24.5737
20200128 09:44,121.1079,24.5900
20200128 09:45,121.0986,24.5734
20200128 09:45,121.0968,24.5836
20200128 09:45,121.0978,24.5822
20200128 09:45,121.0986,24.5734
20200128 09:45,121.0999,24.5879
20200128 09:45,121.0987,24.5805
20200128 09:45,121.0985,24.5869
20200128 09:45,121.0984,24.5735
20200128 09:45,121.0999,24.5879
20200128 09:45,121.0984,24.5735
20200128 09:45,121.1012,24.5886
20200128 09:45,121.0984,24.5735
20200128 09:45,121.0987,24.5805
20200128 09:45,121.0979,24.5821
20200128 09:45,121.1032,24.5911
20200128 09:45,121.0988,24.5870
20200128 09:45,121.0978,24.5822
20200128 09:46,121.0957,24.5717
20200128 09:46,121.0922,24.5836
20200128 09:46,121.0923,24.5798
20200128 09:46,121.0975,24.5887
20200128 09:46,121.0959,24.5879
20200128 09:46,121.1014,24.5889
20200128 09:46,121.1023,24.5869
20200128 09:46,121.0763,24.5717
20200128 09:46,121.0963,24.5881
20200128 09:46,121.0962,24.5820
20200128 09:46,121.0972,24.5779
20200128 09:46,121.0923,24.5798
20200128 09:46,121.1014,24.5889
20200128 09:46,121.0959,24.5879
20200128 09:46,121.0967,24.5761
20200128 09:46,121.0969,24.5867
20200128 09:46,121.0983,24.5875
20200128 09:46,121.0922,24.5788
20200128 09:46,121.0969,24.5867
20200128 09:46,121.0830,24.5650
20200128 09:47,121.0951,24.5746
20200128 09:48,121.1001,24.5850
20200128 09:48,121.0958,24.5768
20200128 09:48,121.1001,24.5850
20200128 09:48,121.0948,24.5733
20200128 09:48,121.0996,24.5850
20200128 09:48,121.0948,24.5733
20200128 09:49,121.0953,24.5757
20200128 09:49,121.0949,24.5738
20200128 09:49,121.0952,24.5766
20200128 09:50,121.0910,24.5810
20200128 09:51,121.0932,24.5781
20200128 09:51,121.0919,24.5799
20200128 09:51,121.0928,24.5753
20200128 09:51,121.0913,24.5804
20200128 09:51,121.0932,24.5781
20200128 09:51,121.0926,24.5752
20200128 09:51,121.0916,24.5797
20200128 09:51,121.0932,24.5781
20200128 09:51,121.0915,24.5805
20200128 09:52,121.0927,24.5778
20200128 09:52,121.0905,24.5749
20200128 09:52,121.0930,24.5780
20200128 09:53,121.0905,24.5750
20200128 09:53,121.0930,24.5772
20200128 09:53,121.0916,24.5735
20200128 09:53,121.0927,24.5778
20200128 09:53,121.0916,24.5735
20200128 09:53,121.0904,24.5746
20200128 09:53,121.0922,24.5776
20200128 09:53,121.0905,24.5752
20200128 09:54,121.0930,24.5789
20200128 09:55,121.0977,24.5729
20200128 09:55,121.0939,24.5777
20200128 09:55,121.1034,24.5791
20200128 09:55,121.0939,24.5777
20200128 09:55,121.1034,24.5791
20200128 09:55,121.0977,24.5729
20200128 09:55,121.1041,24.5815
20200128 09:55,121.1034,24.5791
20200128 09:55,121.0959,24.5765
20200128 09:55,121.1032,24.5783
20200128 09:55,121.0939,24.5777
20200128 09:55,121.1041,24.5815
20200128 09:55,121.0959,24.5765
20200128 09:55,121.1041,24.5815
20200128 09:55,121.0940,24.5778
20200128 09:55,121.1041,24.5815
20200128 09:55,121.1034,24.5791
20200128 09:55,121.0941,24.5778
20200128 09:56,121.1031,24.5776
20200128 09:57,121.0965,24.5756
20200128 09:57,121.1034,24.5771
20200128 09:57,121.0966,24.5766
20200128 09:57,121.0960,24.5753
20200128 09:57,121.1034,24.5771
20200128 09:57,121.0966,24.5766
20200128 09:57,121.1034,24.5771
20200128 09:57,121.0960,24.5762
20200128 09:58,121.1027,24.5754
20200128 09:58,121.1043,24.5800
20200128 09:58,121.1034,24.5770
20200128 09:58,121.1043,24.5800
20200128 09:58,121.1031,24.5779
20200128 09:58,121.0949,24.5736
20200128 09:58,121.0971,24.5697
20200128 09:58,121.1043,24.5800
20200128 09:58,121.1033,24.5773
20200128 09:58,121.1043,24.5800
20200128 09:58,121.1027,24.5756
20200128 09:58,121.0954,24.5739
20200128 09:58,121.1043,24.5800
20200128 09:59,121.0970,24.5715
20200128 09:59,121.0971,24.5697
20200128 09:59,121.0955,24.5722
20200128 09:59,121.0971,24.5723
20200128 09:59,121.0971,24.5697
20200128 09:59,121.0970,24.5715
20200128 09:59,121.0957,24.5678
20200128 09:59,121.0971,24.5697
20200128 09:59,121.0959,24.5679
20200128 09:59,121.0971,24.5723
20200128 09:59,121.0971,24.5697
20200128 09:59,121.0971,24.5723
20200128 09:59,121.0971,24.5697
20200128 09:59,121.0955,24.5722
20200128 09:59,121.0971,24.5697
20200128 10:00,121.0970,24.5717
20200128 10:00,121.0966,24.5688
20200128 10:01,121.0930,24.5672
20200128 10:01,121.0970,24.5715
20200128 10:02,121.0944,24.5675
20200128 10:03,121.0970,24.5694
20200128 10:04,121.0973,24.5713
20200128 10:05,121.0969,24.5727
20200128 10:05,121.1034,24.5791
20200128 10:05,121.0961,24.5728
20200128 10:05,121.1039,24.5795
20200128 10:05,121.0969,24.5727
20200128 10:06,121.1030,24.5744
20200128 10:06,121.1037,24.5794
20200128 10:06,121.1030,24.5744
20200128 10:06,121.1044,24.5801
20200128 10:07,121.1027,24.5752
20200128 10:08,121.1034,24.5769
20200128 10:09,121.1036,24.5793
20200128 10:10,121.1031,24.5779
20200128 10:10,121.1036,24.5793
20200128 10:10,121.1031,24.5779
20200128 10:10,121.1036,24.5793
20200128 10:10,121.1031,24.5779
20200128 10:10,121.1036,24.5793
20200128 10:10,121.1031,24.5779
20200128 10:11,121.1050,24.5835
20200128 10:11,121.1033,24.5789
20200128 10:11,121.1058,24.5841
20200128 10:11,121.1033,24.5789
20200128 10:11,121.1050,24.5835
20200128 10:11,121.1033,24.5789
20200128 10:11,121.1046,24.5829
20200128 10:11,121.1033,24.5789
20200128 10:11,121.1058,24.5841
20200128 10:11,121.1033,24.5789
20200128 10:11,121.1046,24.5829
20200128 10:11,121.1058,24.5841
20200128 10:11,121.1033,24.5789
20200128 10:12,121.1064,24.5856
20200128 10:12,121.1046,24.5852
20200128 10:12,121.1064,24.5856
20200128 10:12,121.1046,24.5852
20200128 10:12,121.1064,24.5856
20200128 10:13,121.1073,24.5867
20200128 10:13,121.1064,24.5856
20200128 10:13,121.1073,24.5867
20200128 10:15,121.108,24.5898
20200128 10:16,121.1039,24.5795
20200128 10:16,121.1087,24.5874
20200128 10:16,121.1039,24.5795
20200128 10:16,121.1087,24.5874
20200128 10:17,121.1068,24.5861
20200128 10:18,121.1085,24.6005
20200128 10:18,121.1076,24.6016
20200128 10:18,121.1085,24.6004
20200128 10:19,121.1052,24.6041
20200128 10:20,121.1046,24.6065
20200128 10:22,121.1066,24.6098
20200128 10:22,121.1068,24.6116
20200128 10:22,121.1066,24.6102
20200128 10:22,121.1069,24.6131
20200128 10:22,121.1066,24.6102
20200128 10:22,121.1073,24.6127
20200128 10:23,121.1061,24.6135
20200128 10:24,121.1021,24.6167
20200128 10:25,121.1021,24.6201
20200128 10:25,121.1015,24.6179
20200128 10:25,121.1022,24.6193
20200128 10:25,121.1015,24.6179
20200128 10:26,121.1012,24.6227
20200128 10:26,121.1149,24.6294
20200128 10:26,121.1012,24.6227
20200128 10:26,121.1149,24.6294
20200128 10:27,121.1170,24.6246
20200128 10:27,121.1134,24.6227
20200128 10:27,121.1123,24.6278
20200128 10:27,121.1165,24.6263
20200128 10:27,121.1012,24.6227
20200128 10:28,121.1040,24.6254
20200128 10:28,121.1060,24.6270
20200128 10:28,121.1037,24.6260
20200128 10:28,121.1060,24.6270
20200128 10:29,121.1031,24.6275
20200128 10:30,121.1098,24.6301
20200128 10:30,121.1061,24.6275
20200128 10:30,121.1097,24.6304
20200128 10:30,121.1060,24.6277
20200128 10:30,121.1097,24.6302
20200128 10:30,121.1058,24.6282
20200128 10:31,121.1098,24.6297
20200128 10:32,121.1147,24.6295
20200128 10:32,121.1162,24.6289
20200128 10:33,121.1141,24.629
20200128 10:33,121.1162,24.6289
20200128 10:34,121.1181,24.6287
20200128 10:46,121.1200,24.6322
20200128 10:48,121.1246,24.6364
20200128 10:51,121.1248,24.6446
20200128 10:51,121.1241,24.6476
20200128 10:52,121.1262,24.6511
20200128 10:55,121.1223,24.6602
20200128 10:55,121.1168,24.6660
20200128 10:59,121.1034,24.6690
20200128 11:00,121.0989,24.6735
20200128 11:00,121.1033,24.6698
20200128 11:01,121.1021,24.6900
20200128 11:01,121.0989,24.6743
20200128 11:06,121.0964,24.6996
20200128 11:07,121.0957,24.6984
20200128 11:08,121.0964,24.7010
20200128 11:08,121.0956,24.6976
20200128 11:08,121.0964,24.7010
20200128 11:08,121.0956,24.6976
20200128 11:09,121.0978,24.7110
20200128 11:09,121.0971,24.7090
20200128 11:09,121.0979,24.7148
20200128 11:09,121.0971,24.7090
20200128 11:09,121.0980,24.7148
20200128 11:10,121.0968,24.7174
20200128 11:10,121.0977,24.7140
20200128 11:10,121.0971,24.7169
20200128 11:10,121.0977,24.7140
20200128 11:10,121.0971,24.7169
20200128 11:10,121.0977,24.7140
20200128 11:10,121.0971,24.7169
20200128 11:11,121.0963,24.7199
20200128 11:11,121.0968,24.7174
20200128 11:11,121.0964,24.7203
20200128 11:11,121.0968,24.7174
20200128 11:13,121.0985,24.7231
20200128 11:14,121.0993,24.7244
20200128 11:16,121.0930,24.7345
20200128 11:16,121.0940,24.7380
20200128 11:16,121.0930,24.7345
20200128 11:17,121.0842,24.7469
20200128 11:17,121.0864,24.7427
20200128 11:17,121.0809,24.7492
20200128 11:17,121.0864,24.7427
20200128 11:17,121.0809,24.7492
20200128 11:17,121.0864,24.7427
20200128 11:17,121.0848,24.7476
20200128 11:17,121.0830,24.7478
20200128 11:17,121.0809,24.7492
20200128 11:17,121.0838,24.7472
20200128 11:17,121.0809,24.7492
20200128 11:17,121.0856,24.7460
20200128 11:17,121.0809,24.7492
20200128 11:17,121.0862,24.7454
20200128 11:17,121.0846,24.7477
20200128 11:17,121.0818,24.7486
20200128 11:17,121.0849,24.7475
20200128 11:17,121.0809,24.7492
20200128 11:17,121.0854,24.7472
20200128 11:17,121.0807,24.7493
20200128 11:17,121.0854,24.7472
20200128 11:17,121.0839,24.7471
20200128 11:17,121.0809,24.7492
20200128 11:17,121.0839,24.7471
20200128 11:18,121.0803,24.7510
20200128 11:18,121.0770,24.7540
20200128 11:18,121.0781,24.7522
20200128 11:18,121.0796,24.7514
20200128 11:18,121.0782,24.7521
