datetime,x,y,seq
20200120 14:53,120.4645,23.4892,9498
20200120 14:53,120.4628,23.4841,9500
20200120 14:53,120.4604,23.4867,9501
20200120 14:53,120.4643,23.4891,9502
20200120 14:53,120.4628,23.4841,9504
20200120 14:53,120.4655,23.4895,9505
20200120 14:53,120.4643,23.4868,9509
20200120 14:54,120.4638,23.4842,9510
20200120 14:54,120.4031,23.5886,9511
20200120 14:56,120.4598,23.4881,9512
20200120 14:56,120.4544,23.4831,9513
20200120 14:56,120.4605,23.4859,9514
20200120 14:56,120.4544,23.4831,9516
20200120 14:56,120.4605,23.4859,9517
20200120 15:00,120.4556,23.4951,9518
20200120 15:01,120.4544,23.4964,9520
20200120 15:01,120.4520,23.4969,9527
20200120 15:02,120.4604,23.5029,9528
20200120 15:02,120.4554,23.4983,9529
20200120 15:02,120.4582,23.5010,9530
20200120 15:02,120.4556,23.4982,9531
20200120 15:02,120.4604,23.5029,9532
20200120 15:02,120.4621,23.5049,9533
20200120 15:02,120.4582,23.5010,9534
20200120 15:05,120.4623,23.5110,9535
20200120 15:06,120.4620,23.5119,9537
20200120 15:06,120.4630,23.5186,9539
20200120 15:06,120.4622,23.5152,9542
20200120 15:06,120.4620,23.5119,9543
20200120 15:06,120.4630,23.5186,9544
20200120 15:06,120.4615,23.5134,9545
20200120 15:07,120.4627,23.5197,9547
20200120 15:08,120.4630,23.5186,9549
20200120 15:13,120.4593,23.5436,9551
20200120 15:13,120.4620,23.5413,9554
20200120 15:13,120.4593,23.5438,9555
20200120 15:14,120.4586,23.5459,9562
20200120 15:14,120.4600,23.5491,9564
20200120 15:14,120.4588,23.5466,9565
20200120 15:14,120.4598,23.5487,9567
20200120 15:14,120.4586,23.5459,9568
20200120 15:14,120.4606,23.5517,9571
20200120 15:14,120.4589,23.5469,9572
20200120 15:14,120.4606,23.5517,9574
20200120 15:14,120.4590,23.5472,9576
20200120 15:14,120.4606,23.5517,9577
20200120 15:14,120.4590,23.5472,9578
20200120 15:15,120.4690,23.5577,9583
20200120 15:23,120.4792,23.5585,9584
20200120 15:24,120.4796,23.5596,9586
20200120 15:25,120.4752,23.5586,9588
20200120 15:39,120.4721,23.5602,9589
20200120 15:40,120.4693,23.5614,9591
20200120 15:40,120.4721,23.5602,9592
20200120 15:45,120.4720,23.5588,9598
20200120 15:46,120.4702,23.5594,9602
20200120 15:49,120.4640,23.5621,9604
20200120 15:49,120.4602,23.5617,9605
20200120 15:49,120.4636,23.5623,9606
20200120 15:49,120.4581,23.5611,9607
20200120 15:53,120.4419,23.5587,9611
20200120 15:53,120.4343,23.5605,9612
20200120 15:59,120.4309,23.5562,9613
20200120 16:00,120.4285,23.5556,9618
20200120 16:09,120.4316,23.5561,9620
20200120 16:30,120.4308,23.5581,9632
20200120 16:31,120.4321,23.5574,9635
20200120 16:34,120.4347,23.5573,9638
20200120 16:34,120.4342,23.5599,9639
20200120 16:34,120.4347,23.5573,9640
20200120 16:37,120.4433,23.5595,9643
20200120 16:39,120.4542,23.5526,9645
20200120 16:40,120.4626,23.5626,9647
20200120 16:40,120.4575,23.5609,9649
20200120 16:40,120.4636,23.5623,9650
20200120 16:40,120.4582,23.5611,9651
20200120 16:42,120.4624,23.5625,9654
20200120 16:44,120.4628,23.5644,9656
20200120 16:45,120.4626,23.5626,9658
20200120 16:45,120.4649,23.5616,9666
20200120 16:46,120.4615,23.5621,9667
20200120 16:47,120.4631,23.5583,9671
20200120 16:51,120.4618,23.5622,9673
20200120 16:51,120.4626,23.5575,9674
20200120 16:51,120.4625,23.5650,9675
20200120 16:56,120.4794,23.5636,9676
20200120 16:56,120.4798,23.5602,9677
20200120 16:58,120.4793,23.5636,9678
20200120 17:14,120.4768,23.5640,9690
20200120 17:30,120.4790,23.5601,9694
20200120 17:34,120.4757,23.5661,9698
20200120 17:35,120.4803,23.5595,9700
20200120 17:41,120.4755,23.5653,9703
20200120 17:41,120.4797,23.5599,9704
20200120 17:41,120.4756,23.5653,9705
20200120 17:42,120.4757,23.5688,9706
20200120 17:48,120.4754,23.5637,9708
20200120 18:04,120.4748,23.5670,9722
20200120 18:04,120.4755,23.5637,9723
20200120 18:09,120.4794,23.5600,9724
20200120 18:10,120.4774,23.5646,9726
20200120 18:14,120.4795,23.5596,9727
20200120 18:25,120.4774,23.5646,9735
20200120 18:43,120.4756,23.5644,9737
20200120 18:59,120.4747,23.5635,9754
20200120 19:20,120.4718,23.5585,9764
20200120 19:27,120.4799,23.5601,9766
20200120 19:28,120.4754,23.5593,9771
20200120 19:28,120.4790,23.5601,9773
20200120 19:30,120.4726,23.5588,9774
20200120 19:32,120.4735,23.5575,9778
20200120 19:38,120.4725,23.5566,9783
20200120 19:39,120.4731,23.5552,9787
20200120 19:39,120.4732,23.5577,9789
20200120 19:40,120.4725,23.5566,9791
20200120 19:42,120.4732,23.5577,9799
20200120 19:42,120.4731,23.5552,9801
20200120 19:43,120.4732,23.5577,9803
20200120 19:46,120.4731,23.5552,9811
20200120 19:47,120.4732,23.5577,9813
20200120 19:48,120.4733,23.5561,9815
20200120 19:59,120.4721,23.5551,9817
20200120 20:41,120.4744,23.5570,9825
20200120 21:15,120.4739,23.5561,9842
20200120 21:36,120.4728,23.5552,9848
20200120 23:58,120.4734,23.5576,9949
20200121 01:12,120.4743,23.5565,9955
20200121 01:52,120.4738,23.5575,9957
20200121 03:27,120.4722,23.5559,9961
20200121 08:02,120.4744,23.5573,9994
20200121 08:04,120.4726,23.5578,9996
20200121 08:05,120.4716,23.5574,10000
20200121 08:06,120.4726,23.5578,10002
20200121 08:08,120.4770,23.5633,10012
20200121 08:08,120.4720,23.5580,10013
20200121 08:08,120.4760,23.5590,10017
20200121 08:08,120.4720,23.5580,10018
20200121 08:12,120.4798,23.5599,10020
20200121 08:26,120.4769,23.5640,10026
20200121 08:28,120.4782,23.5637,10028
20200121 08:30,120.4765,23.5639,10032
20200121 08:31,120.4782,23.5637,10033
20200121 08:44,120.4765,23.5638,10035
20200121 09:13,120.4790,23.5601,10045
20200121 09:16,120.4752,23.5671,10050
20200121 09:16,120.4790,23.5601,10051
20200121 09:17,120.4761,23.5672,10054
20200121 09:20,120.4797,23.5598,10055
20200121 09:29,120.4760,23.5640,10059
20200121 09:30,120.4689,23.5648,10061
20200121 09:31,120.4802,23.5610,10062
20200121 09:36,120.4704,23.5675,10064
20200121 09:38,120.4729,23.5690,10065
20200121 09:39,120.4681,23.5702,10067
20200121 09:39,120.4639,23.5706,10069
20200121 09:39,120.4695,23.5699,10071
20200121 09:39,120.4638,23.5707,10074
20200121 09:40,120.4591,23.5718,10075
20200121 09:41,120.4591,23.5778,10077
20200121 09:42,120.4646,23.5864,10078
20200121 09:43,120.4653,23.5887,10079
20200121 09:44,120.4638,23.5949,10080
20200121 09:44,120.4613,23.5968,10081
20200121 09:44,120.4634,23.5953,10083
20200121 09:44,120.4613,23.5968,10086
20200121 09:45,120.4597,23.5969,10091
20200121 09:45,120.4588,23.6027,10098
20200121 09:46,120.4580,23.5969,10099
20200121 09:46,120.4538,23.5975,10103
20200121 09:47,120.4529,23.5980,10104
20200121 09:48,120.4588,23.6070,10116
20200121 09:48,120.4501,23.6001,10117
20200121 09:49,120.4475,23.6071,10118
20200121 09:50,120.4466,23.6078,10120
20200121 09:50,120.4424,23.6092,10122
20200121 09:51,120.4425,23.6116,10123
20200121 09:53,120.4417,23.6346,10125
20200121 09:53,120.4403,23.6296,10127
20200121 09:53,120.4482,23.6224,10129
20200121 09:53,120.4417,23.6346,10130
20200121 09:53,120.4406,23.6298,10132
20200121 09:53,120.4414,23.6336,10134
20200121 09:53,120.4406,23.6298,10135
20200121 09:53,120.4413,23.6336,10136
20200121 09:53,120.4404,23.6290,10137
20200121 09:53,120.4413,23.6329,10138
20200121 09:53,120.4429,23.6392,10139
20200121 09:53,120.4404,23.6320,10140
20200121 09:53,120.4429,23.6392,10141
20200121 09:54,120.4459,23.6477,10142
20200121 09:54,120.4552,23.6487,10146
20200121 09:54,120.4469,23.6496,10147
20200121 09:54,120.4445,23.6437,10149
20200121 09:54,120.4476,23.6487,10150
20200121 09:54,120.4441,23.6425,10153
20200121 09:54,120.4470,23.6488,10154
20200121 09:54,120.4565,23.6483,10155
20200121 09:54,120.4457,23.6473,10156
20200121 09:54,120.4446,23.6445,10157
20200121 09:54,120.4470,23.6488,10158
20200121 09:54,120.4434,23.6409,10159
20200121 09:54,120.4452,23.6455,10160
20200121 09:54,120.4441,23.6425,10162
20200121 09:56,120.4645,23.6779,10164
20200121 09:56,120.4610,23.6756,10168
20200121 09:56,120.4628,23.6779,10169
20200121 09:56,120.4610,23.6756,10176
20200121 09:56,120.4627,23.6779,10177
20200121 09:56,120.4576,23.6694,10178
20200121 09:56,120.4640,23.6779,10179
20200121 09:56,120.4610,23.6752,10181
20200121 09:56,120.4626,23.6779,10182
20200121 09:56,120.4593,23.6694,10183
20200121 09:56,120.4637,23.6779,10184
20200121 09:56,120.4610,23.6752,10186
20200121 09:56,120.4576,23.6694,10187
20200121 09:56,120.4640,23.6779,10188
20200121 09:56,120.4579,23.6698,10193
20200121 09:56,120.4646,23.6786,10194
20200121 09:56,120.4593,23.6694,10195
20200121 09:57,120.4653,23.6826,10196
20200121 09:57,120.4639,23.6779,10198
20200121 09:57,120.4704,23.6916,10199
20200121 09:57,120.4645,23.6813,10200
20200121 09:57,120.4702,23.6877,10202
20200121 09:57,120.4638,23.6797,10203
20200121 09:57,120.4653,23.6826,10205
20200121 09:57,120.4701,23.6901,10206
20200121 09:57,120.4658,23.6830,10207
20200121 09:57,120.4704,23.6916,10208
20200121 09:57,120.4653,23.6826,10209
20200121 09:58,120.4708,23.6919,10210
20200121 09:58,120.4760,23.6931,10211
20200121 09:58,120.4729,23.6933,10212
20200121 09:58,120.4760,23.6931,10213
20200121 09:58,120.4710,23.6919,10215
20200121 09:59,120.4797,23.6929,10216
20200121 09:59,120.4809,23.6892,10219
20200121 09:59,120.4798,23.6927,10221
20200121 09:59,120.4808,23.6892,10224
20200121 09:59,120.4800,23.6927,10225
20200121 10:00,120.4860,23.6852,10226
20200121 10:00,120.4842,23.6890,10227
20200121 10:00,120.4812,23.6893,10229
20200121 10:00,120.4842,23.6890,10231
20200121 10:01,120.4932,23.6836,10233
20200121 10:01,120.4884,23.6889,10238
20200121 10:02,120.4956,23.6840,10239
20200121 10:03,120.5012,23.6883,10248
20200121 10:04,120.5123,23.6932,10249
20200121 10:05,120.5134,23.6937,10252
20200121 10:06,120.5196,23.6937,10255
20200121 10:07,120.5305,23.6956,10257
20200121 10:08,120.5333,23.6961,10260
20200121 10:09,120.5333,23.6943,10271
20200121 10:12,120.5317,23.6935,10278
20200121 10:14,120.5330,23.6951,10279
20200121 10:24,120.5333,23.6942,10285
20200121 10:25,120.5322,23.6940,10286
20200121 10:26,120.5339,23.6942,10287
20200121 10:32,120.5322,23.6940,10289
20200121 10:33,120.5334,23.6941,10290
20200121 11:15,120.5377,23.6969,10316
20200121 11:23,120.5332,23.6930,10317
20200121 11:24,120.5328,23.6951,10319
20200121 11:26,120.5328,23.6937,10321
20200121 11:42,120.5338,23.6939,10327
20200121 12:18,120.5333,23.6930,10337
20200121 12:29,120.5339,23.6942,10347
20200121 13:55,120.5330,23.6950,10374
20200121 13:57,120.5330,23.6937,10376
20200121 14:00,120.5329,23.6951,10389
20200121 14:02,120.5372,23.6982,10398
20200121 14:03,120.5360,23.6984,10400
20200121 14:03,120.5665,23.7549,10401
20200121 14:03,120.5360,23.6984,10402
20200121 14:05,120.5330,23.6944,10405
20200121 14:26,120.5326,23.6959,10417
20200121 14:28,120.5334,23.6930,10419
20200121 14:33,120.5355,23.6964,10428
20200121 14:33,120.5334,23.6930,10429
20200121 14:33,120.5292,23.6953,10430
20200121 14:33,120.5334,23.6930,10431
20200121 14:37,120.5330,23.6994,10432
20200121 14:38,120.5313,23.6958,10433
20200121 14:39,120.5241,23.6945,10440
20200121 14:39,120.5291,23.6954,10441
20200121 14:39,120.5259,23.6948,10442
20200121 14:39,120.5216,23.6962,10443
20200121 14:39,120.5238,23.6944,10446
20200121 14:39,120.5291,23.6954,10447
20200121 14:39,120.5260,23.6949,10448
20200121 14:39,120.5218,23.6959,10451
20200121 14:39,120.5241,23.6945,10452
20200121 14:40,120.5192,23.6956,10456
20200121 14:41,120.5023,23.6888,10460
20200121 14:41,120.5143,23.6941,10461
20200121 14:41,120.5116,23.6930,10462
20200121 14:41,120.5143,23.6941,10470
20200121 14:41,120.5115,23.6929,10471
20200121 14:41,120.5084,23.6915,10473
20200121 14:42,120.5048,23.6899,10474
20200121 14:42,120.4995,23.6873,10477
20200121 14:42,120.5054,23.6902,10479
20200121 14:42,120.5013,23.6884,10480
20200121 14:43,120.4956,23.6850,10481
20200121 14:43,120.4982,23.6865,10487
20200121 14:43,120.5008,23.6880,10488
20200121 14:43,120.4952,23.6848,10489
20200121 14:43,120.5008,23.6880,10491
20200121 14:43,120.4982,23.6865,10492
20200121 14:43,120.4956,23.6850,10493
20200121 14:43,120.4983,23.6866,10498
20200121 14:43,120.4956,23.6850,10499
20200121 14:44,120.4928,23.6836,10500
20200121 14:45,120.49,23.6840,10508
20200121 14:45,120.4807,23.6854,10510
20200121 14:45,120.49,23.6840,10511
20200121 14:47,120.4798,23.6951,10517
20200121 14:47,120.4824,23.6893,10518
20200121 14:49,120.4726,23.6836,10519
20200121 14:49,120.4760,23.6931,10520
20200121 14:49,120.4725,23.6928,10521
20200121 14:49,120.4760,23.6931,10522
20200121 14:49,120.4809,23.6892,10523
20200121 14:50,120.4728,23.6922,10524
20200121 14:51,120.4678,23.6864,10526
20200121 14:51,120.4645,23.6813,10527
20200121 14:51,120.4678,23.6864,10528
20200121 14:51,120.4663,23.6841,10532
20200121 14:51,120.4678,23.6864,10533
20200121 14:52,120.4643,23.6794,10534
20200121 14:52,120.4648,23.6722,10536
20200121 14:52,120.4648,23.6698,10537
20200121 14:54,120.4482,23.6529,10538
20200121 14:54,120.4446,23.6439,10539
20200121 14:54,120.4475,23.6514,10540
20200121 14:54,120.4443,23.6492,10542
20200121 14:54,120.4495,23.6559,10543
20200121 14:54,120.4451,23.6459,10544
20200121 14:54,120.4461,23.6481,10546
20200121 14:54,120.4471,23.6504,10547
20200121 14:54,120.4521,23.6563,10549
20200121 14:54,120.4443,23.6492,10550
20200121 14:54,120.4479,23.6524,10551
20200121 14:54,120.4461,23.6481,10552
20200121 14:54,120.4479,23.6524,10553
20200121 14:54,120.4510,23.6557,10554
20200121 14:54,120.4487,23.6542,10556
20200121 14:54,120.4445,23.6438,10558
20200121 14:54,120.4457,23.6474,10559
20200121 14:54,120.4510,23.6557,10560
20200121 14:54,120.4451,23.6453,10563
20200121 14:54,120.4441,23.6492,10564
20200121 14:54,120.4467,23.6495,10565
20200121 14:54,120.4453,23.6464,10566
20200121 14:54,120.4482,23.6529,10567
20200121 14:54,120.4471,23.6504,10568
20200121 14:54,120.4441,23.6492,10569
20200121 14:54,120.4521,23.6563,10570
20200121 14:54,120.4490,23.6548,10571
20200121 14:55,120.4308,23.6335,10572
20200121 14:55,120.4437,23.6419,10573
20200121 14:55,120.4390,23.6363,10576
20200121 14:55,120.4415,23.6405,10577
20200121 14:55,120.4308,23.6340,10578
20200121 14:55,120.4440,23.6420,10579
20200121 14:55,120.4415,23.6405,10580
20200121 14:55,120.4308,23.6340,10582
20200121 14:56,120.4377,23.6140,10583
20200121 14:56,120.4387,23.6210,10584
20200121 14:58,120.4401,23.6117,10585
20200121 14:59,120.4445,23.6070,10595
20200121 15:00,120.4498,23.6054,10615
20200121 15:00,120.4460,23.6054,10623
20200121 15:00,120.4493,23.6059,10626
20200121 15:00,120.4468,23.6046,10632
20200121 15:00,120.4498,23.6054,10633
20200121 15:01,120.4525,23.6045,10635
20200121 15:06,120.4520,23.6037,10638
20200121 15:10,120.4513,23.5997,10640
20200121 15:10,120.4536,23.6040,10641
20200121 15:10,120.4513,23.5997,10642
20200121 15:10,120.4528,23.6020,10643
20200121 15:10,120.4544,23.5974,10644
20200121 15:10,120.4528,23.6020,10645
20200121 15:11,120.4597,23.5969,10648
20200121 15:11,120.4554,23.6039,10649
20200121 15:11,120.4538,23.5975,10650
20200121 15:11,120.4581,23.5951,10653
20200121 15:11,120.4551,23.5973,10654
20200121 15:11,120.4597,23.5969,10658
20200121 15:11,120.4532,23.6020,10659
20200121 15:11,120.4535,23.5976,10660
20200121 15:11,120.4581,23.5952,10665
20200121 15:11,120.4534,23.5977,10667
20200121 15:12,120.4619,23.5968,10668
20200121 15:12,120.4650,23.5929,10671
20200121 15:12,120.4615,23.5968,10673
20200121 15:13,120.4697,23.5854,10676
20200121 15:13,120.4654,23.5900,10677
20200121 15:14,120.4715,23.5830,10688
20200121 15:14,120.4630,23.5840,10689
20200121 15:15,120.4584,23.5740,10691
20200121 15:15,120.4597,23.5707,10692
20200121 15:15,120.4585,23.5733,10694
20200121 15:15,120.4597,23.5707,10695
20200121 15:16,120.4591,23.5778,10698
20200121 15:16,120.4594,23.5713,10699
20200121 15:22,120.4695,23.5699,10711
20200121 15:22,120.4659,23.5704,10712
20200121 15:22,120.4686,23.5701,10713
20200121 15:22,120.4659,23.5704,10714
20200121 15:22,120.4686,23.5701,10715
20200121 15:22,120.4652,23.5705,10716
20200121 15:23,120.4729,23.5677,10718
20200121 15:24,120.4700,23.5678,10720
20200121 15:24,120.4749,23.5692,10721
20200121 15:24,120.4802,23.5607,10722
20200121 15:24,120.4736,23.5681,10723
20200121 15:24,120.4760,23.5695,10727
20200121 15:24,120.4736,23.5681,10728
20200121 15:24,120.4807,23.5602,10730
20200121 15:25,120.4797,23.5598,10731
20200121 15:47,120.4783,23.5634,10735
20200121 16:02,120.4772,23.5638,10743
20200121 16:45,120.4758,23.5637,10754
20200121 17:01,120.4753,23.5652,10765
20200121 17:08,120.4740,23.5636,10769
20200121 17:15,120.4796,23.5600,10771
20200121 17:35,120.4752,23.5643,10773
20200121 18:04,120.4709,23.5584,10782
20200121 18:05,120.4744,23.5573,10784
20200121 18:05,120.4717,23.5567,10792
20200121 18:07,120.4741,23.5574,10793
20200121 18:08,120.4715,23.5582,10797
20200121 18:18,120.4554,23.5607,10799
20200121 18:19,120.4483,23.5641,10800
20200121 18:22,120.4394,23.5570,10802
20200121 18:22,120.4353,23.5547,10803
20200121 18:30,120.4377,23.5300,10806
20200121 18:31,120.4396,23.5226,10808
20200121 18:31,120.4388,23.5266,10810
20200121 18:32,120.4398,23.5224,10811
20200121 18:34,120.4416,23.5161,10813
20200121 18:45,120.4500,23.4801,10815
20200121 18:45,120.4506,23.4824,10816
20200121 18:47,120.4496,23.4797,10817
20200121 18:57,120.4493,23.4788,10823
20200121 19:13,120.4505,23.4796,10836
20200121 19:27,120.4501,23.4815,10837
20200121 19:29,120.4468,23.4796,10840
20200121 19:29,120.4501,23.4815,10843
20200121 19:30,120.4468,23.4796,10844
20200121 19:38,120.4493,23.4809,10854
20200121 19:45,120.4490,23.4799,10856
20200121 19:54,120.4464,23.4785,10861
20200121 19:54,120.4491,23.4798,10862
20200121 19:58,120.4479,23.4810,10863
20200121 19:59,120.4475,23.4797,10869
20200121 20:04,120.4479,23.4810,10872
20200121 20:08,120.4475,23.4797,10874
20200121 20:10,120.4479,23.4811,10884
20200121 20:20,120.4473,23.4802,10894
20200121 21:09,120.4493,23.4809,10953
20200121 21:10,120.4482,23.4812,10955
20200121 21:11,120.4480,23.4797,10959
20200121 21:25,120.4482,23.4820,10961
20200121 21:32,120.4483,23.4810,10963
20200121 21:34,120.4493,23.4809,10964
20200121 21:34,120.4462,23.4789,10965
20200121 21:34,120.4493,23.4809,10966
20200121 21:42,120.4480,23.4797,10970
20200121 21:48,120.4491,23.4819,10993
20200121 21:48,120.4480,23.4797,10994
20200121 21:49,120.4491,23.4819,11000
20200121 21:58,120.4525,23.4945,11002
20200121 21:59,120.4533,23.4960,11004
20200121 22:01,120.4517,23.4977,11009
20200121 22:01,120.4539,23.4960,11010
20200121 22:01,120.4536,23.5001,11011
20200121 22:01,120.4517,23.4977,11012
20200121 22:01,120.4546,23.4971,11013
20200121 22:09,120.4401,23.5212,11017
20200121 22:09,120.4645,23.5325,11018
20200121 22:09,120.4616,23.5294,11023
20200121 22:09,120.4638,23.5332,11024
20200121 22:12,120.4596,23.5483,11025
20200121 22:12,120.4607,23.5519,11027
20200121 22:12,120.4600,23.5491,11028
20200121 22:17,120.4752,23.5571,11030
20200121 22:17,120.4716,23.5553,11032
20200121 22:17,120.4742,23.5573,11033
20200121 22:17,120.4716,23.5545,11034
20200121 22:18,120.4742,23.5573,11036
20200121 22:25,120.4725,23.5559,11050
20200121 23:17,120.4718,23.5552,11070
20200121 23:34,120.4741,23.5579,11076
20200121 23:53,120.4717,23.5552,11083
20200122 00:35,120.4744,23.5562,11091
20200122 01:02,120.4732,23.5553,11095
20200122 02:27,120.4740,23.5570,11107
20200122 02:55,120.4718,23.5554,11109
20200122 03:15,120.4736,23.5576,11115
20200122 04:32,120.4729,23.5559,11125
20200122 04:45,120.4742,23.5560,11130
20200122 04:46,120.4729,23.5559,11133
20200122 05:33,120.4722,23.5552,11149
20200122 05:36,120.4733,23.5552,11151
20200122 05:43,120.4722,23.5552,11153
20200122 05:53,120.4744,23.5572,11155
20200122 06:13,120.4718,23.5554,11159
20200122 06:49,120.4734,23.5575,11165
20200122 07:29,120.4720,23.5555,11167
20200122 07:54,120.4736,23.5575,11170
20200122 08:02,120.4728,23.5557,11179
20200122 08:03,120.4744,23.5573,11181
20200122 08:17,120.4723,23.5558,11188
20200122 08:18,120.4746,23.5573,11193
20200122 08:18,120.4725,23.5554,11198
20200122 08:18,120.4744,23.5573,11199
20200122 08:22,120.4788,23.5598,11201
20200122 08:22,120.4763,23.5646,11203
20200122 08:27,120.4790,23.5601,11204
20200122 08:28,120.4764,23.5642,11207
20200122 09:06,120.4753,23.5635,11218
20200122 09:26,120.4757,23.5645,11224
20200122 10:06,120.4764,23.5638,11240
20200122 10:38,120.4754,23.5635,11251
20200122 12:45,120.4760,23.5645,11260
20200122 13:40,120.4769,23.5641,11271
20200122 14:15,120.4744,23.5638,11276
20200122 14:46,120.4782,23.5644,11278
20200122 15:05,120.4763,23.5644,11281
20200122 15:45,120.4752,23.5643,11309
20200122 16:52,120.4788,23.5627,11319
20200122 17:19,120.4755,23.5644,11321
20200122 18:02,120.4766,23.5637,11329
20200122 18:27,120.4759,23.5645,11333
20200122 18:53,120.4738,23.5634,11339
20200122 19:09,120.4804,23.5595,11347
20200122 19:11,120.4755,23.5600,11353
20200122 19:12,120.4723,23.5595,11357
20200122 19:12,120.4669,23.5605,11358
20200122 19:13,120.4709,23.5584,11359
20200122 19:14,120.4647,23.5617,11361
20200122 19:14,120.4695,23.5590,11362
20200122 19:14,120.4662,23.5614,11364
20200122 19:14,120.4692,23.5592,11365
20200122 19:14,120.4662,23.5614,11367
20200122 19:15,120.4647,23.5617,11368
20200122 19:16,120.4508,23.5702,11372
20200122 19:16,120.4584,23.5742,11373
20200122 19:17,120.4412,23.5584,11374
20200122 19:20,120.4365,23.5552,11376
20200122 19:20,120.4386,23.5570,11377
20200122 19:21,120.4365,23.5552,11378
20200122 19:21,120.4339,23.5572,11379
20200122 19:23,120.4329,23.5492,11380
20200122 19:25,120.4291,23.5518,11382
20200122 19:26,120.4263,23.5554,11386
20200122 19:27,120.4274,23.5564,11389
20200122 19:28,120.4263,23.5554,11394
20200122 19:30,120.4242,23.5540,11399
20200122 19:31,120.4274,23.5564,11405
20200122 19:31,120.4256,23.5541,11406
20200122 19:31,120.4274,23.5564,11407
20200122 19:32,120.4209,23.5578,11408
20200122 19:36,120.4256,23.5539,11411
20200122 19:48,120.4209,23.5578,11434
20200122 19:48,120.4238,23.5540,11437
20200122 19:48,120.4221,23.5576,11438
20200122 19:48,120.4251,23.5546,11439
20200122 19:48,120.4209,23.5578,11440
20200122 19:48,120.4251,23.5546,11441
20200122 19:49,120.4273,23.5565,11442
20200122 19:52,120.4223,23.5576,11444
20200122 19:52,120.4251,23.5546,11445
20200122 19:52,120.4223,23.5576,11447
20200122 19:55,120.4256,23.5550,11455
20200122 19:57,120.4273,23.5565,11473
20200122 19:58,120.4257,23.5550,11475
20200122 20:04,120.4238,23.5540,11480
20200122 20:11,120.4258,23.5545,11481
20200122 20:20,120.4242,23.5540,11497
20200122 20:25,120.4257,23.5550,11501
20200122 20:30,120.4242,23.5540,11509
20200122 20:32,120.4262,23.5553,11516
20200122 20:33,120.4274,23.5564,11518
20200122 20:37,120.4258,23.5546,11522
20200122 20:53,120.4242,23.5540,11553
20200122 20:54,120.4251,23.5546,11554
20200122 20:55,120.4262,23.5553,11555
20200122 20:56,120.4273,23.5565,11560
20200122 20:57,120.4221,23.5576,11561
20200122 20:57,120.4234,23.5597,11562
20200122 20:58,120.4251,23.5546,11565
20200122 20:59,120.4242,23.5540,11566
20200122 21:00,120.4251,23.5546,11567
20200122 21:01,120.4217,23.5577,11571
20200122 21:02,120.4319,23.5570,11574
20200122 21:11,120.4452,23.5600,11575
20200122 21:13,120.4582,23.5611,11577
20200122 21:13,120.4530,23.5552,11590
20200122 21:13,120.4576,23.5609,11591
20200122 21:14,120.4615,23.5621,11592
20200122 21:29,120.4721,23.5544,11605
20200122 22:17,120.4728,23.5553,11625
20200122 22:37,120.4744,23.5564,11635
20200122 22:54,120.4744,23.5573,11639
20200122 23:19,120.4726,23.5552,11656
20200122 23:35,120.4743,23.5568,11660
20200122 23:35,120.4722,23.5552,11661
20200122 23:41,120.4743,23.5568,11662
20200122 23:54,120.4737,23.5583,11673
20200123 00:09,120.4723,23.5556,11681
20200123 00:09,120.4737,23.5583,11682
20200123 00:19,120.4723,23.5556,11683
20200123 01:30,120.4743,23.5564,11709
20200123 01:50,120.4725,23.5552,11713
20200123 02:10,120.4746,23.5566,11717
20200123 03:31,120.4735,23.5574,11725
20200123 04:42,120.4728,23.5558,11729
20200123 05:44,120.4744,23.5572,11737
20200123 06:28,120.4742,23.5563,11755
20200123 06:51,120.4722,23.5555,11757
20200123 07:47,120.4743,23.5574,11781
20200123 08:03,120.4719,23.5553,11787
20200123 09:26,120.4744,23.5573,11857
20200123 09:32,120.4754,23.5571,11866
20200123 09:33,120.4741,23.5574,11871
20200123 09:33,120.4716,23.5553,11872
20200123 09:33,120.4741,23.5574,11873
20200123 09:33,120.4716,23.5553,11874
20200123 09:33,120.4742,23.5573,11875
20200123 09:37,120.4721,23.5580,11876
20200123 09:39,120.4696,23.5590,11882
20200123 09:40,120.4655,23.5613,11886
20200123 09:40,120.4628,23.5643,11887
20200123 09:40,120.4643,23.5619,11890
20200123 09:40,120.4627,23.5645,11891
20200123 09:40,120.4666,23.5606,11896
20200123 09:40,120.4643,23.5619,11897
20200123 09:40,120.4621,23.5660,11898
20200123 09:40,120.4662,23.5615,11900
20200123 09:40,120.4627,23.5645,11901
20200123 09:40,120.4649,23.5616,11903
20200123 09:40,120.4625,23.5650,11904
20200123 09:40,120.4634,23.5624,11905
20200123 09:40,120.4675,23.5601,11907
20200123 09:41,120.4598,23.5704,11909
20200123 09:41,120.4586,23.5727,11911
20200123 09:41,120.4600,23.5699,11912
20200123 09:41,120.4586,23.5727,11915
20200123 09:42,120.4620,23.5829,11916
20200123 09:42,120.4596,23.5793,11917
20200123 09:42,120.4619,23.5828,11918
20200123 09:42,120.4596,23.5793,11919
20200123 09:43,120.4649,23.5870,11920
20200123 09:43,120.4653,23.5905,11921
20200123 09:44,120.4615,23.5968,11922
20200123 09:44,120.4634,23.5953,11924
20200123 09:44,120.4615,23.5968,11925
20200123 09:45,120.4578,23.5947,11926
20200123 09:46,120.4558,23.5972,11929
20200123 09:47,120.4508,23.6002,11933
